"ZDB-GENE-980526-330","cdx4","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-980526-330","cdx4","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010611-1","cebp1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-020111-2","cebpa","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-020111-3","cebpb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-020111-4","cebpd","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-020111-5","cebpg","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-6320","chd8","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-6320","chd8","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040217-1","ches1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040217-1","ches1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040217-1","ches1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-000210-28","chico","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041001-150","churc1","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-7016","ciarta","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-131127-285","ciartb","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-071116-6","ciita","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-120928-5","cipca","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-120928-5","cipca","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-091204-292","cipcb","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-091204-292","cipcb","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5596","cited1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-041010-141","cited2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-7661","cited4a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030425-5","cited4b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-990630-14","clocka","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-990630-14","clocka","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-990630-14","clocka","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-990630-14","clocka","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030408-2","clockb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5045","cnbpa","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5045","cnbpa","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070410-70","cnot2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040927-6","cnot3a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040927-6","cnot3a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040927-6","cnot3a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5838","cnot3b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5838","cnot3b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-5838","cnot3b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-2845","cnot8","GO:0006351","","transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040801-96","commd7","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040625-15","cops2","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-750","creb1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-750","creb1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-750","creb1a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-355","creb1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-355","creb1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-355","creb1b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030219-181","creb3l1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030219-181","creb3l1","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-070112-1542","creb3l2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-4298","creb3l3a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-131023-1","creb3l3b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-2942","creb3l3l","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040426-2942","creb3l3l","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-120827-2","creb5a","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-091020-6","creb5b","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050208-439","crebbpa","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050208-439","crebbpa","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050208-439","crebbpa","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050208-439","crebbpa","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050302-102","crebbpb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050302-102","crebbpb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050302-102","crebbpb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050302-102","crebbpb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040718-456","crebl2","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-040718-456","crebl2","GO:0045893","","positive regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-120203-3","crebrf","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-8015","crebzf","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-7031","crema","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-7031","crema","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-030131-7031","crema","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-150","cremb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-050417-150","cremb","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010403-1","crx","GO:0006355","","regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-2","cry1a","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-2","cry1a","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-3","cry1b","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-3","cry1b","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-6","cry2","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-6","cry2","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-4","cry3a","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-4","cry3a","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
"ZDB-GENE-010426-5","cry3b","GO:0045892","","negative regulation of transcription, DNA-templated","Danio rerio"
