"ZDB-GENE-050522-134","syt5b","GO:0048488","","synaptic vesicle endocytosis","Danio rerio","IBA"
"ZDB-GENE-060303-4","syt8","GO:0030672","","synaptic vesicle membrane","Danio rerio","IBA"
"ZDB-GENE-060303-4","syt8","GO:0048488","","synaptic vesicle endocytosis","Danio rerio","IBA"
"ZDB-GENE-080917-50","tor1","GO:0048489","","synaptic vesicle transport","Danio rerio","IEA"
"ZDB-GENE-080723-36","tor1l1","GO:0048489","","synaptic vesicle transport","Danio rerio","IEA"
"ZDB-GENE-121107-3","tor1l2","GO:0048489","","synaptic vesicle transport","Danio rerio","IEA"
"ZDB-GENE-040426-1859","tor1l3","GO:0048489","","synaptic vesicle transport","Danio rerio","IEA"
"ZDB-GENE-140722-1","unc13a","GO:0016079","","synaptic vesicle exocytosis","Danio rerio","IBA"
"ZDB-GENE-140722-1","unc13a","GO:0016081","","synaptic vesicle docking","Danio rerio","IBA"
"ZDB-GENE-140722-1","unc13a","GO:0016082","","synaptic vesicle priming","Danio rerio","IBA"
"ZDB-GENE-140722-1","unc13a","GO:0016082","","synaptic vesicle priming","Danio rerio","IEA"
"ZDB-GENE-140722-1","unc13a","GO:0016188","","synaptic vesicle maturation","Danio rerio","IBA"
"ZDB-GENE-140722-1","unc13a","GO:0016188","","synaptic vesicle maturation","Danio rerio","IEA"
"ZDB-GENE-140722-1","unc13a","GO:0030672","","synaptic vesicle membrane","Danio rerio","IBA"
"ZDB-GENE-100921-10","unc13ba","GO:0016079","","synaptic vesicle exocytosis","Danio rerio","IBA"
"ZDB-GENE-100921-10","unc13ba","GO:0016081","","synaptic vesicle docking","Danio rerio","IBA"
"ZDB-GENE-100921-10","unc13ba","GO:0016082","","synaptic vesicle priming","Danio rerio","IBA"
"ZDB-GENE-100921-10","unc13ba","GO:0016082","","synaptic vesicle priming","Danio rerio","IEA"
"ZDB-GENE-100921-10","unc13ba","GO:0016188","","synaptic vesicle maturation","Danio rerio","IBA"
"ZDB-GENE-100921-10","unc13ba","GO:0016188","","synaptic vesicle maturation","Danio rerio","IEA"
"ZDB-GENE-100921-10","unc13ba","GO:0030672","","synaptic vesicle membrane","Danio rerio","IBA"
"ZDB-GENE-060503-478","unc13c","GO:0016079","","synaptic vesicle exocytosis","Danio rerio","IBA"
"ZDB-GENE-040625-92","vamp4","GO:0008021","","synaptic vesicle","Danio rerio","IBA"
"ZDB-GENE-030131-5215","vamp8","GO:0008021","","synaptic vesicle","Danio rerio","IBA"
"ZDB-GENE-061110-106","zdhhc15b","GO:0016188","","synaptic vesicle maturation","Danio rerio","IBA"
"ZDB-GENE-040912-57","zgc:101731","GO:0016082","","synaptic vesicle priming","Danio rerio","IBA"
"ZDB-GENE-040912-57","zgc:101731","GO:0031629","","synaptic vesicle fusion to presynaptic active zone membrane","Danio rerio","IBA"
"ZDB-GENE-070424-28","zgc:162239","GO:0008021","","synaptic vesicle","Danio rerio","IBA"
"ZDB-GENE-070620-13","zgc:165520","GO:0008021","","synaptic vesicle","Danio rerio","IBA"
"ZDB-GENE-070620-13","zgc:165520","GO:0031629","","synaptic vesicle fusion to presynaptic active zone membrane","Danio rerio","IBA"
"ZDB-GENE-080220-19","zgc:165600","GO:0030672","","synaptic vesicle membrane","Danio rerio","IEA"
